A;RTSALEDATA;210;20230828 01:12;VALNET;;;;;;;;;;;;;;;;;;;
D;210;2098638;5;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2098638;5;20230828 01:12;V;;;;;;;;;;;;;;;;;;
B;210;2090753;6;20230828 01:12;;2;202;JERSEY RD;PADDINGTON;2021;113;M;20230707;20230818;1800000;;R;RESIDENCE;2;;;0;AT366515
C;210;2090753;6;20230828 01:12;2/SP60319;;;;;;;;;;;;;;;;;;
D;210;2090753;6;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2090753;6;20230828 01:12;V;;;;;;;;;;;;;;;;;;
B;210;2085766;7;20230828 01:12;;;300;EDGECLIFF RD;WOOLLAHRA;2025;404.7;M;20230526;20230818;4500000;R3;R;RESIDENCE;;AMO;;0;AT364939
C;210;2085766;7;20230828 01:12;1/228428;;;;;;;;;;;;;;;;;;
D;210;2085766;7;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2085766;7;20230828 01:12;V;;;;;;;;;;;;;;;;;;
D;210;2085766;7;20230828 01:12;V;;;;;;;;;;;;;;;;;;
B;210;2088523;8;20230828 01:12;;;132;GLENMORE RD;PADDINGTON;2021;151.8;M;20230705;20230821;5200000;R2;R;RESIDENCE;;ALL;;0;AT371114
C;210;2088523;8;20230828 01:12;C/442817;;;;;;;;;;;;;;;;;;
D;210;2088523;8;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2088523;8;20230828 01:12;V;;;;;;;;;;;;;;;;;;
B;210;2101738;9;20230828 01:12;;14 A;23;THORNTON ST;DARLING POINT;2027;297.1;M;20230413;20230823;10425000;;R;RESIDENCE;33;;;0;AT377052
C;210;2101738;9;20230828 01:12;33/SP3686;;;;;;;;;;;;;;;;;;
D;210;2101738;9;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2101738;9;20230828 01:12;V;;;;;;;;;;;;;;;;;;
B;210;2088993;10;20230828 01:12;;1;2 D;GREENOAKS AVE;DARLING POINT;2027;174.7;M;20230421;20230821;11050000;;R;RESIDENCE;1;;;0;AT370177
C;210;2088993;10;20230828 01:12;1/SP1499;;;;;;;;;;;;;;;;;;
D;210;2088993;10;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2088993;10;20230828 01:12;V;;;;;;;;;;;;;;;;;;
B;210;2088993;11;20230828 01:12;;2;2 D;GREENOAKS AVE;DARLING POINT;2027;167.2;M;20230421;20230821;11050000;;R;RESIDENCE;2;;;0;AT370177
C;210;2088993;11;20230828 01:12;2/SP1499;;;;;;;;;;;;;;;;;;
D;210;2088993;11;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2088993;11;20230828 01:12;V;;;;;;;;;;;;;;;;;;
B;210;2094536;12;20230828 01:12;;7;164;NEW SOUTH HEAD RD;EDGECLIFF;2027;67;M;20230711;20230822;800000;;R;RESIDENCE;7;;;0;AT373083
C;210;2094536;12;20230828 01:12;7/SP16897;;;;;;;;;;;;;;;;;;
D;210;2094536;12;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2094536;12;20230828 01:12;V;;;;;;;;;;;;;;;;;;
D;210;2094536;12;20230828 01:12;V;;;;;;;;;;;;;;;;;;
B;210;2081397;13;20230828 01:12;;;45;BROWN ST;PADDINGTON;2021;153.55;M;20230527;20230824;3560000;R2;R;RESIDENCE;;ALL;;0;AT380523
C;210;2081397;13;20230828 01:12;1/564201;;;;;;;;;;;;;;;;;;
D;210;2081397;13;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2081397;13;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2081397;13;20230828 01:12;V;;;;;;;;;;;;;;;;;;
B;210;2092023;14;20230828 01:12;;1;18;MANION AVE;ROSE BAY;2029;83;M;20230616;20230818;1260000;;R;RESIDENCE;1;;;0;AT366622
C;210;2092023;14;20230828 01:12;1/SP60146;;;;;;;;;;;;;;;;;;
D;210;2092023;14;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2092023;14;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2092023;14;20230828 01:12;V;;;;;;;;;;;;;;;;;;
D;210;2092023;14;20230828 01:12;V;;;;;;;;;;;;;;;;;;
B;210;2079017;15;20230828 01:12;;1;6;BATES AVE;PADDINGTON;2021;56.4;M;20230712;20230823;965000;;R;RESIDENCE;1;;;0;AT379008
C;210;2079017;15;20230828 01:12;1/SP8610;;;;;;;;;;;;;;;;;;
D;210;2079017;15;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2079017;15;20230828 01:12;V;;;;;;;;;;;;;;;;;;
B;210;2084597;16;20230828 01:12;;;59;DOVER RD;ROSE BAY;2029;269;M;20230630;20230822;3800000;R3;R;RESIDENCE;;AMA;;0;AT373052
C;210;2084597;16;20230828 01:12;B/306770;;;;;;;;;;;;;;;;;;
D;210;2084597;16;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2084597;16;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2084597;16;20230828 01:12;V;;;;;;;;;;;;;;;;;;
B;210;2087170;17;20230828 01:12;;1;14;FAIRFAX RD;BELLEVUE HILL;2023;122.6;M;20130223;20130408;895000;;R;RESIDENCE;1;;XA;0;AH675780
C;210;2087170;17;20230828 01:12;1/SP300;;;;;;;;;;;;;;;;;;
D;210;2087170;17;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2087170;17;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2087170;17;20230828 01:12;V;;;;;;;;;;;;;;;;;;
B;210;2087170;18;20230828 01:12;;2;14;FAIRFAX RD;BELLEVUE HILL;2023;124.5;M;20090508;20090619;795000;;R;RESIDENCE;2;;XA;0;AE927145
C;210;2087170;18;20230828 01:12;2/SP300;;;;;;;;;;;;;;;;;;
D;210;2087170;18;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2087170;18;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2087170;18;20230828 01:12;V;;;;;;;;;;;;;;;;;;
D;210;2087170;18;20230828 01:12;V;;;;;;;;;;;;;;;;;;
B;210;2087170;19;20230828 01:12;;2;14;FAIRFAX RD;BELLEVUE HILL;2023;124.5;M;20120604;20120716;900000;;R;RESIDENCE;2;;XA;0;AH158584
C;210;2087170;19;20230828 01:12;2/SP300;;;;;;;;;;;;;;;;;;
D;210;2087170;19;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2087170;19;20230828 01:12;V;;;;;;;;;;;;;;;;;;
D;210;2087170;19;20230828 01:12;V;;;;;;;;;;;;;;;;;;
B;210;2087170;20;20230828 01:12;;3;14;FAIRFAX RD;BELLEVUE HILL;2023;122.6;M;20051119;20051209;680000;;R;RESIDENCE;3;;XA;0;AC10336
C;210;2087170;20;20230828 01:12;3/SP300;;;;;;;;;;;;;;;;;;
D;210;2087170;20;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2087170;20;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2087170;20;20230828 01:12;V;;;;;;;;;;;;;;;;;;
B;210;2087170;21;20230828 01:12;;4;14;FAIRFAX RD;BELLEVUE HILL;2023;102.2;M;20030602;20030623;695000;;R;RESIDENCE;4;;XA;0;9752067
C;210;2087170;21;20230828 01:12;4/SP300;;;;;;;;;;;;;;;;;;
D;210;2087170;21;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2087170;21;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2087170;21;20230828 01:12;V;;;;;;;;;;;;;;;;;;
B;210;2087170;22;20230828 01:12;;4;14;FAIRFAX RD;BELLEVUE HILL;2023;102.2;M;20121206;20130118;780000;;R;RESIDENCE;4;;XA;0;AH500417
C;210;2087170;22;20230828 01:12;4/SP300;;;;;;;;;;;;;;;;;;
D;210;2087170;22;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2087170;22;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2087170;22;20230828 01:12;V;;;;;;;;;;;;;;;;;;
D;210;2087170;22;20230828 01:12;V;;;;;;;;;;;;;;;;;;
B;210;2087170;23;20230828 01:12;;7;14;FAIRFAX RD;BELLEVUE HILL;2023;124.5;M;20020304;20020503;870000;;R;RESIDENCE;7;;XA;0;8720270
C;210;2087170;23;20230828 01:12;7/SP300;;;;;;;;;;;;;;;;;;
D;210;2087170;23;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2087170;23;20230828 01:12;P;;;;;;;;;;;;;;;;;;
B;210;2087170;24;20230828 01:12;;7;14;FAIRFAX RD;BELLEVUE HILL;2023;124.5;M;20031002;20031218;1075000;;R;RESIDENCE;7;;XA;0;AA321078
C;210;2087170;24;20230828 01:12;7/SP300;;;;;;;;;;;;;;;;;;
D;210;2087170;24;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2087170;24;20230828 01:12;V;;;;;;;;;;;;;;;;;;
D;210;2087170;24;20230828 01:12;V;;;;;;;;;;;;;;;;;;
B;210;2087170;25;20230828 01:12;;7;14;FAIRFAX RD;BELLEVUE HILL;2023;124.5;M;20210416;20210507;2600000;;R;RESIDENCE;7;;XA;0;AR29584
C;210;2087170;25;20230828 01:12;7/SP300;;;;;;;;;;;;;;;;;;
D;210;2087170;25;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2087170;25;20230828 01:12;V;;;;;;;;;;;;;;;;;;
B;210;2087170;26;20230828 01:12;;8;14;FAIRFAX RD;BELLEVUE HILL;2023;79.9;M;20151026;20151125;875000;;R;RESIDENCE;8;;XA;0;AK28562
C;210;2087170;26;20230828 01:12;8/SP300;;;;;;;;;;;;;;;;;;
D;210;2087170;26;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2087170;26;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2087170;26;20230828 01:12;V;;;;;;;;;;;;;;;;;;
B;210;2092801;27;20230828 01:12;;;3;MONCUR ST;WOOLLAHRA;2025;202.3;M;20230518;20230818;5265000;R2;R;RESIDENCE;;ALO;;0;AT366059
C;210;2092801;27;20230828 01:12;1/441540;;;;;;;;;;;;;;;;;;
D;210;2092801;27;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2092801;27;20230828 01:12;V;;;;;;;;;;;;;;;;;;
B;210;2100742;28;20230828 01:12;;4;22;STREATFIELD RD;BELLEVUE HILL;2023;77.8;M;20230703;20230818;1400000;;R;RESIDENCE;4;;;0;AT366905
C;210;2100742;28;20230828 01:12;4/SP6675;;;;;;;;;;;;;;;;;;
D;210;2100742;28;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;2100742;28;20230828 01:12;V;;;;;;;;;;;;;;;;;;
B;210;3614365;29;20230828 01:12;;6;219 A;HOPETOUN AVE;VAUCLUSE;2030;;;20230708;20230821;1535000;;R;RESIDENCE;6;;;0;AT368723
C;210;3614365;29;20230828 01:12;6/SP86192;;;;;;;;;;;;;;;;;;
D;210;3614365;29;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;3614365;29;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;3614365;29;20230828 01:12;V;;;;;;;;;;;;;;;;;;
B;210;3214271;30;20230828 01:12;;31;698;OLD SOUTH HEAD RD;ROSE BAY;2029;;;20230704;20230823;105000;;R;RESIDENCE;31;;;0;AT377473
C;210;3214271;30;20230828 01:12;31/SP75997;;;;;;;;;;;;;;;;;;
D;210;3214271;30;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;3214271;30;20230828 01:12;V;;;;;;;;;;;;;;;;;;
B;210;;31;20230828 01:12;;;14;FAIRFAX RD;BELLEVUE HILL;2023;;;20221111;20221117;195000;;3;GARAGE;9;;;0;AS635617
C;210;;31;20230828 01:12;9/SP104887;;;;;;;;;;;;;;;;;;
D;210;;31;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;;31;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;;31;20230828 01:12;V;;;;;;;;;;;;;;;;;;
B;210;;32;20230828 01:12;LOT 10, 14;;;FAIRFAX RD RD;BELLEVUE HILL;2023;;;20221115;20221128;410000;;3;GARAGE;10;;;0;AS668945
C;210;;32;20230828 01:12;10/SP104887;;;;;;;;;;;;;;;;;;
D;210;;32;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;;32;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;;32;20230828 01:12;V;;;;;;;;;;;;;;;;;;
B;210;;33;20230828 01:12;;;14;FAIRFAX RD;BELLEVUE HILL;2023;;;20220904;20230720;505000;;3;CARSPACE;11;;;0;AT280619
C;210;;33;20230828 01:12;11/SP104887;;;;;;;;;;;;;;;;;;
D;210;;33;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;;33;20230828 01:12;V;;;;;;;;;;;;;;;;;;
B;210;;34;20230828 01:12;;12;14;FAIRFAX RD;BELLEVUE HILL;2023;;;20221114;20221116;500000;;3;GARAGE;12;;;0;AS636760
C;210;;34;20230828 01:12;12/SP104887;;;;;;;;;;;;;;;;;;
D;210;;34;20230828 01:12;P;;;;;;;;;;;;;;;;;;
D;210;;34;20230828 01:12;V;;;;;;;;;;;;;;;;;;
Z;158;34;34;88;;;;;;;;;;;;;;;;;;;
