A;RTSALEDATA;275;20230508 01:12;VALNET;;;;;;;;;;;;;;;;;;;
B;275;1233505;9;20230508 01:12;;;64;SOVEREIGN ST;DUBBO;2830;800.1;M;20230417;20230428;585000;R2;R;RESIDENCE;;LDF;;0;AT42508
C;275;1233505;9;20230508 01:12;200/262001;;;;;;;;;;;;;;;;;;
D;275;1233505;9;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;1233505;9;20230508 01:12;V;;;;;;;;;;;;;;;;;;
B;275;1230984;10;20230508 01:12;;;24;MURRUMBIDGEE PL;DUBBO;2830;787.9;M;20230329;20230428;537000;R2;R;RESIDENCE;;LDF;;0;AT42112
C;275;1230984;10;20230508 01:12;66/874342;;;;;;;;;;;;;;;;;;
D;275;1230984;10;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;1230984;10;20230508 01:12;V;;;;;;;;;;;;;;;;;;
B;275;1230985;11;20230508 01:12;;;22;MURRUMBIDGEE PL;DUBBO;2830;721.5;M;20230209;20230428;540000;R2;R;RESIDENCE;;LDF;;0;AT44181
C;275;1230985;11;20230508 01:12;67/874342;;;;;;;;;;;;;;;;;;
D;275;1230985;11;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;1230985;11;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;1230985;11;20230508 01:12;V;;;;;;;;;;;;;;;;;;
B;275;1225511;12;20230508 01:12;;;1;CONDON PL;DUBBO;2830;780.2;M;20230214;20230428;450000;R2;R;RESIDENCE;;LDF;;0;AT45798
C;275;1225511;12;20230508 01:12;22/252838;;;;;;;;;;;;;;;;;;
D;275;1225511;12;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;1225511;12;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;1225511;12;20230508 01:12;V;;;;;;;;;;;;;;;;;;
B;275;1233833;13;20230508 01:12;;;14;STERLING ST;DUBBO;2830;602.93;M;20230413;20230503;475000;R2;R;RESIDENCE;;LDS;;0;AT56106
C;275;1233833;13;20230508 01:12;8/23004;;;;;;;;;;;;;;;;;;
D;275;1233833;13;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;1233833;13;20230508 01:12;V;;;;;;;;;;;;;;;;;;
D;275;1233833;13;20230508 01:12;V;;;;;;;;;;;;;;;;;;
B;275;1231348;14;20230508 01:12;;;11 R;DUFFYS LANE;DUBBO;2830;43.73;H;20220620;20221220;2500;RU1;V;VACANT LAND;;RRL;PR;0;AS746652
C;275;1231348;14;20230508 01:12;32, 32/594863 PH MINORE LOT 32 DP594863;;;;;;;;;;;;;;;;;;
D;275;1231348;14;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;1231348;14;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;1231348;14;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;1231348;14;20230508 01:12;V;;;;;;;;;;;;;;;;;;
D;275;1231348;14;20230508 01:12;V;;;;;;;;;;;;;;;;;;
B;275;1236676;15;20230508 01:12;;;35;BARBIGAL ST;WONGARBON;2831;1902;M;20230406;20230504;520000;RU5;R;RESIDENCE;;RWO;;0;AT57966
C;275;1236676;15;20230508 01:12;11/801313;;;;;;;;;;;;;;;;;;
D;275;1236676;15;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;1236676;15;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;1236676;15;20230508 01:12;V;;;;;;;;;;;;;;;;;;
D;275;1236676;15;20230508 01:12;V;;;;;;;;;;;;;;;;;;
B;275;1223339;16;20230508 01:12;;;95;BIRCH AVE;DUBBO;2830;805;M;20230321;20230502;535000;R2;R;RESIDENCE;;LDF;;0;AT52208
C;275;1223339;16;20230508 01:12;266/262001;;;;;;;;;;;;;;;;;;
D;275;1223339;16;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;1223339;16;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;1223339;16;20230508 01:12;V;;;;;;;;;;;;;;;;;;
B;275;1287987;17;20230508 01:12;;;128;MAXWELL ST;WELLINGTON;2820;797;M;20230320;20230501;360000;R1;R;RESIDENCE;;AAB;;0;AT50244
C;275;1287987;17;20230508 01:12;3/239778;;;;;;;;;;;;;;;;;;
D;275;1287987;17;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;1287987;17;20230508 01:12;V;;;;;;;;;;;;;;;;;;
D;275;1287987;17;20230508 01:12;V;;;;;;;;;;;;;;;;;;
B;275;1288205;18;20230508 01:12;;;16;NANIMA CRES;WELLINGTON;2820;1290.3;M;20230331;20230501;250000;B2;3;COMMERCIAL;;BBA;;0;AT50241
C;275;1288205;18;20230508 01:12;1/126979 A/325070;;;;;;;;;;;;;;;;;;
D;275;1288205;18;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;1288205;18;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;1288205;18;20230508 01:12;V;;;;;;;;;;;;;;;;;;
D;275;1288205;18;20230508 01:12;V;;;;;;;;;;;;;;;;;;
B;275;1287102;19;20230508 01:12;;;61;ARTHUR ST;WELLINGTON;2820;341.5;M;20230406;20230504;259000;R1;R;RESIDENCE;;AAA;;0;AT60598
C;275;1287102;19;20230508 01:12;17/743320;;;;;;;;;;;;;;;;;;
D;275;1287102;19;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;1287102;19;20230508 01:12;V;;;;;;;;;;;;;;;;;;
D;275;1287102;19;20230508 01:12;V;;;;;;;;;;;;;;;;;;
B;275;3627735;20;20230508 01:12;;3;73;MACLEAY ST;DUBBO;2830;;;20230413;20230504;455000;;R;RESIDENCE;3;;;0;AT59818
C;275;3627735;20;20230508 01:12;3/SP86532;;;;;;;;;;;;;;;;;;
D;275;3627735;20;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;3627735;20;20230508 01:12;V;;;;;;;;;;;;;;;;;;
D;275;3627735;20;20230508 01:12;V;;;;;;;;;;;;;;;;;;
B;275;4428703;21;20230508 01:12;;;13;FUZZY BOX RD;GEURIE;2818;2623;M;20230331;20230428;270000;R5;R;RESIDENCE;;RRG;;0;AT44012
C;275;4428703;21;20230508 01:12;21/1281820;;;;;;;;;;;;;;;;;;
D;275;4428703;21;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;4428703;21;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;4428703;21;20230508 01:12;V;;;;;;;;;;;;;;;;;;
D;275;4428703;21;20230508 01:12;V;;;;;;;;;;;;;;;;;;
B;275;4481917;22;20230508 01:12;;;;WELLINGTON RD;WONGARBON;2831;318.6;H;20230201;20230317;3150000;;3;FARM;;;;0;AS935652
C;275;4481917;22;20230508 01:12;44, 47, 49/754321 A/921654;;;;;;;;;;;;;;;;;;
D;275;4481917;22;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;4481917;22;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;4481917;22;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;4481917;22;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;4481917;22;20230508 01:12;V;;;;;;;;;;;;;;;;;;
D;275;4481917;22;20230508 01:12;V;;;;;;;;;;;;;;;;;;
D;275;4481917;22;20230508 01:12;V;;;;;;;;;;;;;;;;;;
D;275;4481917;22;20230508 01:12;V;;;;;;;;;;;;;;;;;;
B;275;4481918;23;20230508 01:12;;;106 R;WELLINGTON RD;WONGARBON;2831;200.075;H;20230201;20230317;2660000;;3;FARM;;;;0;AS935657
C;275;4481918;23;20230508 01:12;27, 45, 46, 48, 50, 51/754321;;;;;;;;;;;;;;;;;;
D;275;4481918;23;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;4481918;23;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;4481918;23;20230508 01:12;V;;;;;;;;;;;;;;;;;;
D;275;4481918;23;20230508 01:12;V;;;;;;;;;;;;;;;;;;
D;275;4481918;23;20230508 01:12;V;;;;;;;;;;;;;;;;;;
D;275;4481918;23;20230508 01:12;V;;;;;;;;;;;;;;;;;;
B;275;4481718;24;20230508 01:12;;;70 L;NORTH MINORE RD;DUBBO;2830;1138;M;20220708;20230213;7900;;V;VACANT LAND;;;;0;AS856746
C;275;4481718;24;20230508 01:12;PT 212/1091584;;;;;;;;;;;;;;;;;;
D;275;4481718;24;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;4481718;24;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;4481718;24;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;4481718;24;20230508 01:12;V;;;;;;;;;;;;;;;;;;
D;275;4481718;24;20230508 01:12;V;;;;;;;;;;;;;;;;;;
B;275;4482031;25;20230508 01:12;;;;DUFFYS LANE;DUBBO;2830;918;M;20220620;20221220;2500;;V;VACANT LAND;;;;0;AS746652
C;275;4482031;25;20230508 01:12;PT 32/594863;;;;;;;;;;;;;;;;;;
D;275;4482031;25;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;4482031;25;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;4482031;25;20230508 01:12;P;;;;;;;;;;;;;;;;;;
D;275;4482031;25;20230508 01:12;V;;;;;;;;;;;;;;;;;;
D;275;4482031;25;20230508 01:12;V;;;;;;;;;;;;;;;;;;
Z;143;25;25;91;;;;;;;;;;;;;;;;;;;
