A;RTSALEDATA;139;20230522 01:10;VALNET;;;;;;;;;;;;;;;;;;;
D;139;3045692;111;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;111;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;111;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;112;20230522 01:10;MULBERRY HILL;81;25;MARKET ST;BREAKFAST POINT;2137;193;M;20141219;20150216;1680000;;R;RESIDENCE;49;;XA;0;AJ306713
C;139;3045692;112;20230522 01:10;49/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;112;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;112;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;112;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;113;20230522 01:10;MULBERRY HILL;19;25;MARKET ST;BREAKFAST POINT;2137;139;M;20020405;20031215;530000;;R;RESIDENCE;5;;;0;AA277391
C;139;3045692;113;20230522 01:10;5/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;113;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;113;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;114;20230522 01:10;MULBERRY HILL;19;25;MARKET ST;BREAKFAST POINT;2137;139;M;20100115;20100226;640000;;R;RESIDENCE;5;;XA;0;AF355658
C;139;3045692;114;20230522 01:10;5/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;114;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;114;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;115;20230522 01:10;MULBERRY HILL;19;25;MARKET ST;BREAKFAST POINT;2137;139;M;20110202;20110330;660000;;R;RESIDENCE;5;;XA;0;AG164714
C;139;3045692;115;20230522 01:10;5/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;115;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;115;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;115;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;116;20230522 01:10;MULBERRY HILL;19;25;MARKET ST;BREAKFAST POINT;2137;139;M;20181215;20190211;970000;;R;RESIDENCE;5;;XA;0;AP73289
C;139;3045692;116;20230522 01:10;5/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;116;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;116;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;116;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;116;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;117;20230522 01:10;MULBERRY HILL;83;25;MARKET ST;BREAKFAST POINT;2137;168;M;20170309;20170504;1873000;;R;RESIDENCE;50;;XA;0;AM397257
C;139;3045692;117;20230522 01:10;50/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;117;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;117;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;117;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;118;20230522 01:10;MULBERRY HILL;83;25;MARKET ST;BREAKFAST POINT;2137;168;M;20030721;20031216;790000;;R;RESIDENCE;50;;;0;AA296534
C;139;3045692;118;20230522 01:10;50/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;118;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;118;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;118;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;118;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;118;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;119;20230522 01:10;MULBERRY HILL;83;25;MARKET ST;BREAKFAST POINT;2137;168;M;20110805;20110901;875000;;R;RESIDENCE;50;;XA;0;AG481852
C;139;3045692;119;20230522 01:10;50/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;119;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;119;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;119;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;119;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;119;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;120;20230522 01:10;MULBERRY HILL;85;25;MARKET ST;BREAKFAST POINT;2137;191;M;20020215;20031222;860000;;R;RESIDENCE;51;;;0;AA327118
C;139;3045692;120;20230522 01:10;51/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;120;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;120;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;121;20230522 01:10;MULBERRY HILL;85;25;MARKET ST;BREAKFAST POINT;2137;191;M;20160630;20160812;2300000;;R;RESIDENCE;51;;XA;0;AK701608
C;139;3045692;121;20230522 01:10;51/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;121;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;121;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;121;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;122;20230522 01:10;MULBERRY HILL;85;25;MARKET ST;BREAKFAST POINT;2137;191;M;20130209;20130614;1200000;;R;RESIDENCE;51;;XA;0;AH800558
C;139;3045692;122;20230522 01:10;51/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;122;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;122;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;122;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;123;20230522 01:10;MULBERRY HILL;88;25;MARKET ST;BREAKFAST POINT;2137;172;M;20040406;20040423;676000;;R;RESIDENCE;52;;XA;0;AA597095
C;139;3045692;123;20230522 01:10;52/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;123;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;123;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;123;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;124;20230522 01:10;MULBERRY HILL;88;25;MARKET ST;BREAKFAST POINT;2137;172;M;20071114;20080214;715000;;R;RESIDENCE;52;;XA;0;AD769157
C;139;3045692;124;20230522 01:10;52/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;124;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;124;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;124;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;124;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;125;20230522 01:10;MULBERRY HILL;88;25;MARKET ST;BREAKFAST POINT;2137;172;M;20150310;20150421;1163900;;R;RESIDENCE;52;;XA;0;AJ429418
C;139;3045692;125;20230522 01:10;52/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;125;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;125;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;125;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;125;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;126;20230522 01:10;MULBERRY HILL;86;25;MARKET ST;BREAKFAST POINT;2137;159;M;20020208;20031201;605000;;R;RESIDENCE;53;;;0;AA286768
C;139;3045692;126;20230522 01:10;53/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;126;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;126;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;127;20230522 01:10;MULBERRY HILL;86;25;MARKET ST;BREAKFAST POINT;2137;159;M;20160831;20161027;1125000;;R;RESIDENCE;53;;XA;0;AK876756
C;139;3045692;127;20230522 01:10;53/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;127;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;127;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;127;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;128;20230522 01:10;MULBERRY HILL;82;25;MARKET ST;BREAKFAST POINT;2137;184;M;20020705;20031212;820000;;R;RESIDENCE;54;;;0;AA278221
C;139;3045692;128;20230522 01:10;54/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;128;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;128;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;128;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;129;20230522 01:10;MULBERRY HILL;82;25;MARKET ST;BREAKFAST POINT;2137;184;M;20221122;20221221;2450000;;R;RESIDENCE;54;;XA;0;AS747914
C;139;3045692;129;20230522 01:10;54/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;129;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;129;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;129;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;130;20230522 01:10;;91;25;MARKET ST;BREAKFAST POINT;2137;315;M;20020822;20031219;1500000;;R;RESIDENCE;55;;;0;AA340757
C;139;3045692;130;20230522 01:10;55/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;130;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;130;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;130;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;131;20230522 01:10;;91;25;MARKET ST;BREAKFAST POINT;2137;315;M;20060331;20060505;1850000;;R;RESIDENCE;55;;XA;0;AC341817
C;139;3045692;131;20230522 01:10;55/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;131;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;131;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;131;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;131;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;132;20230522 01:10;;93;25;MARKET ST;BREAKFAST POINT;2137;315;M;20031219;20040114;1500000;;R;RESIDENCE;56;;;0;AA355961
C;139;3045692;132;20230522 01:10;56/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;132;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;132;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;133;20230522 01:10;;93;25;MARKET ST;BREAKFAST POINT;2137;315;M;20061117;20070129;1450000;;R;RESIDENCE;56;;XA;0;AC905262
C;139;3045692;133;20230522 01:10;56/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;133;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;133;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;134;20230522 01:10;MULBERRY HILL;94;25;MARKET ST;BREAKFAST POINT;2137;315;M;20040206;20040301;1200000;;R;RESIDENCE;57;;;0;AA466717
C;139;3045692;134;20230522 01:10;57/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;134;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;134;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;134;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;135;20230522 01:10;MULBERRY HILL;92;25;MARKET ST;BREAKFAST POINT;2137;315;M;20200721;20200901;2500000;;R;RESIDENCE;58;;XA;0;AQ360350
C;139;3045692;135;20230522 01:10;58/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;135;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;135;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;135;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;136;20230522 01:10;MULBERRY HILL;92;25;MARKET ST;BREAKFAST POINT;2137;315;M;20040715;20040812;950000;;R;RESIDENCE;58;;XA;0;AA875578
C;139;3045692;136;20230522 01:10;58/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;136;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;136;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;137;20230522 01:10;MULBERRY HILL;14;25;MARKET ST;BREAKFAST POINT;2137;15;M;20020730;20031215;580000;;R;RESIDENCE;59;;;0;AA283053
C;139;3045692;137;20230522 01:10;59/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;137;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;137;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;138;20230522 01:10;MULBERRY HILL;14;25;MARKET ST;BREAKFAST POINT;2137;15;M;20070516;20070627;613000;;R;RESIDENCE;59;;XA;0;AD283092
C;139;3045692;138;20230522 01:10;59/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;138;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;138;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;138;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;139;20230522 01:10;MULBERRY HILL;14;25;MARKET ST;BREAKFAST POINT;2137;15;M;20150616;20150728;1160000;;R;RESIDENCE;59;;XAO;0;AJ710238
C;139;3045692;139;20230522 01:10;59/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;139;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;139;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;139;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;139;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;139;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;139;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;140;20230522 01:10;MULBERRY HILL;18;25;MARKET ST;BREAKFAST POINT;2137;209;M;20020422;20031215;580000;;3;UNIT;6;;;0;AA263923
C;139;3045692;140;20230522 01:10;6/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;140;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;140;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;141;20230522 01:10;MULBERRY HILL;18;25;MARKET ST;BREAKFAST POINT;2137;209;M;20080317;20080428;758000;;R;RESIDENCE;6;;XA;0;AD923672
C;139;3045692;141;20230522 01:10;6/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;141;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;141;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;142;20230522 01:10;MULBERRY HILL;18;25;MARKET ST;BREAKFAST POINT;2137;209;M;20140407;20140516;1070000;;R;RESIDENCE;6;;XA;0;AI607536
C;139;3045692;142;20230522 01:10;6/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;142;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;142;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;142;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;143;20230522 01:10;MULBERRY HILL;17;25;MARKET ST;BREAKFAST POINT;2137;20;M;20031128;20031219;511000;;R;RESIDENCE;60;;;0;AA340209
C;139;3045692;143;20230522 01:10;60/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;143;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;143;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;143;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;143;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;144;20230522 01:10;MULBERRY HILL;17;25;MARKET ST;BREAKFAST POINT;2137;20;M;20040401;20040513;615000;;R;RESIDENCE;60;;XA;0;AA651157
C;139;3045692;144;20230522 01:10;60/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;144;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;144;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;144;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;144;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;145;20230522 01:10;MULBERRY HILL;17;25;MARKET ST;BREAKFAST POINT;2137;20;M;20220326;20220509;1490000;;R;RESIDENCE;60;;XA;0;AS109524
C;139;3045692;145;20230522 01:10;60/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;145;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;145;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;145;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;146;20230522 01:10;MULBERRY HILL;15;25;MARKET ST;BREAKFAST POINT;2137;14;M;20031128;20031219;511000;;R;RESIDENCE;61;;;0;AA392215
C;139;3045692;146;20230522 01:10;61/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;146;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;146;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;146;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;146;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;146;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;147;20230522 01:10;MULBERRY HILL;15;25;MARKET ST;BREAKFAST POINT;2137;14;M;20100806;20100924;675000;;R;RESIDENCE;61;;XA;0;AF847129
C;139;3045692;147;20230522 01:10;61/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;147;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;147;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;147;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;148;20230522 01:10;MULBERRY HILL;15;25;MARKET ST;BREAKFAST POINT;2137;14;M;20040521;20040629;590000;;R;RESIDENCE;61;;XA;0;AA806086
C;139;3045692;148;20230522 01:10;61/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;148;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;148;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;148;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;148;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;148;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;148;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;149;20230522 01:10;MULBERRY HILL;16;25;MARKET ST;BREAKFAST POINT;2137;262;M;20020729;20040115;555000;;R;RESIDENCE;7;;;0;AA358912
C;139;3045692;149;20230522 01:10;7/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;149;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;149;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;149;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;150;20230522 01:10;MULBERRY HILL;16;25;MARKET ST;BREAKFAST POINT;2137;262;M;20060215;20060703;500000;;R;RESIDENCE;7;;XA;0;AC449370
C;139;3045692;150;20230522 01:10;7/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;150;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;150;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;150;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;151;20230522 01:10;MULBERRY HILL;16;25;MARKET ST;BREAKFAST POINT;2137;262;M;20130216;20130326;680000;;R;RESIDENCE;7;;XA;0;AH636545
C;139;3045692;151;20230522 01:10;7/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;151;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;151;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;152;20230522 01:10;MULBERRY HILL;16;25;MARKET ST;BREAKFAST POINT;2137;262;M;20190215;20190329;1100000;;R;RESIDENCE;7;;XA;0;AP155170
C;139;3045692;152;20230522 01:10;7/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;152;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;152;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;153;20230522 01:10;MULBERRY HILL;14;25;MARKET ST;BREAKFAST POINT;2137;257;M;20020730;20031215;580000;;R;RESIDENCE;8;;;0;AA283053
C;139;3045692;153;20230522 01:10;8/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;153;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;153;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;154;20230522 01:10;MULBERRY HILL;14;25;MARKET ST;BREAKFAST POINT;2137;257;M;20070516;20070627;613000;;R;RESIDENCE;8;;;0;AD283092
C;139;3045692;154;20230522 01:10;8/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;154;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;154;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;154;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;155;20230522 01:10;MULBERRY HILL;14;25;MARKET ST;BREAKFAST POINT;2137;257;M;20150616;20150728;1160000;;R;RESIDENCE;8;;XAO;0;AJ710238
C;139;3045692;155;20230522 01:10;8/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;155;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;155;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;155;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;155;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;155;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;155;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;156;20230522 01:10;MULBERRY HILL;10;25;MARKET ST;BREAKFAST POINT;2137;155;M;20020730;20040114;479000;;3;UNIT;9;;;0;AA341387
C;139;3045692;156;20230522 01:10;9/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;156;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;156;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;156;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;156;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;157;20230522 01:10;MULBERRY HILL;10;25;MARKET ST;BREAKFAST POINT;2137;155;M;20091008;20091208;570000;;R;RESIDENCE;9;;XA;0;AF186246
C;139;3045692;157;20230522 01:10;9/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;157;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;157;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;157;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;158;20230522 01:10;MULBERRY HILL;10;25;MARKET ST;BREAKFAST POINT;2137;155;M;20040219;20040514;543000;;R;RESIDENCE;9;;XA;0;AA694394
C;139;3045692;158;20230522 01:10;9/SP71690;;;;;;;;;;;;;;;;;;
D;139;3045692;158;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3045692;158;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;158;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;3045692;158;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3506599;159;20230522 01:10;;9;1;TIMBROL AVE;RHODES;2138;;;20230329;20230517;800000;;R;RESIDENCE;104;;;0;AT94854
C;139;3506599;159;20230522 01:10;104/SP82939;;;;;;;;;;;;;;;;;;
D;139;3506599;159;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3506599;159;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3506599;159;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;4052898;160;20230522 01:10;;527;3;MCKINNON AVE;FIVE DOCK;2046;;;20230406;20230518;757500;;R;RESIDENCE;44;;;0;AT97924
C;139;4052898;160;20230522 01:10;44/SP95397;;;;;;;;;;;;;;;;;;
D;139;4052898;160;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;4052898;160;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;1454908;161;20230522 01:10;;;59;MEPUNGA ST;CONCORD WEST;2138;562.8;M;20230406;20230518;2286000;R2;R;RESIDENCE;;ECC;;0;AT99881
C;139;1454908;161;20230522 01:10;76/B/11996;;;;;;;;;;;;;;;;;;
D;139;1454908;161;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;1454908;161;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;1454908;161;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;1454908;161;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3721837;162;20230522 01:10;;2407;7;RIDER BVD;RHODES;2138;;;20230331;20230512;1300500;;R;RESIDENCE;231;;;0;AT82303
C;139;3721837;162;20230522 01:10;231/SP88669;;;;;;;;;;;;;;;;;;
D;139;3721837;162;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3721837;162;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3693104;163;20230522 01:10;;707;8;PARRAMATTA RD;STRATHFIELD;2135;;;20230405;20230517;660000;;R;RESIDENCE;71;;;0;AT94687
C;139;3693104;163;20230522 01:10;71/SP85561;;;;;;;;;;;;;;;;;;
D;139;3693104;163;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3693104;163;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;1897700;164;20230522 01:10;;6;20;BAY RD;RUSSELL LEA;2046;;;20230406;20230518;835000;;R;RESIDENCE;6;;;0;AT98029
C;139;1897700;164;20230522 01:10;6/SP17858;;;;;;;;;;;;;;;;;;
D;139;1897700;164;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;1897700;164;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;1897700;164;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;1897728;165;20230522 01:10;;3;26;BAYSWATER ST;DRUMMOYNE;2047;;;20230403;20230515;1495000;;R;RESIDENCE;3;;;0;AT85546
C;139;1897728;165;20230522 01:10;3/SP32575;;;;;;;;;;;;;;;;;;
D;139;1897728;165;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;1897728;165;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;1897728;165;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;1905490;166;20230522 01:10;;;41;LYONS RD;DRUMMOYNE;2047;455.3;M;20230404;20230518;1925000;R3;R;RESIDENCE;;RGD;;0;AT100417
C;139;1905490;166;20230522 01:10;1/521253;;;;;;;;;;;;;;;;;;
D;139;1905490;166;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;1905490;166;20230522 01:10;P;;;;;;;;;;;;;;;;;;
